title,vote_average,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
TheGreenHornet,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300RiseofanEmpire,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSmurfs,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HomeontheRange,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allegiant,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealSteel,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSmurfs2,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed2CruiseControl,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EndersGame,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LiveFreeorDieHard,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLordoftheRingsTheFellowshipoftheRing,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AroundtheWorldin80Days,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ali,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheCatintheHat,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRobot,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KingdomofHeaven,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
StuartLittle,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePrincessandtheFrog,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheMartian,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheIsland,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TownCountry,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoneinSixtySeconds,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gladiator,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MinorityReport,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarryPotterandtheChamberofSecrets,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CasinoRoyale,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlanetoftheApes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Terminator2JudgmentDay,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PublicEnemies,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AmericanGangster,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TrueLies,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTakingofPelham123,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LittleFockers,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOtherGuys,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eraser,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjangoUnchained,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHunchbackofNotreDame,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheEmperorsNewGroove,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheExpendables2,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NationalTreasure,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragon,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WheretheWildThingsAre,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Epic,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTourist,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EndofDays,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BloodDiamond,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheWolfofWallStreet,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BatmanForever,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarshipTroopers,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CloudAtlas,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LegendoftheGuardiansTheOwlsofGaHoole,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catwoman,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hercules,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TreasurePlanet,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LandoftheLost,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheExpendables3,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PointBreak,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SonoftheMask,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IntheHeartoftheSea,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TheAdventuresofPlutoNash,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GreenZone,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ThePeanutsMovie,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSpanishPrisoner,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMummyReturns,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GangsofNewYork,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFlowersofWar,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SurfsUp,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheStepfordWives,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackHawkDown,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheCampaign,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFifthElement,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SexandtheCity2,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheRoadtoElDorado,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IceAgeContinentalDrift,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinderella,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheLovelyBones,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FindingNemo,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLordoftheRingsTheReturnoftheKing,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLordoftheRingsTheTwoTowers,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeventhSon,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaraCroftTombRaider,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transcendence,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JurassicParkIII,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiseofthePlanetoftheApes,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TheSpiderwickChronicles,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGoodDaytoDieHard,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheAlamo,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TheIncredibles,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CutthroatIsland,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PercyJacksontheOlympiansTheLightningThief,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MeninBlack,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ToyStory2,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unstoppable,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RushHour2,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatLiesBeneath,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CloudywithaChanceofMeatballs,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IceAgeDawnoftheDinosaurs,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSecretLifeofWalterMitty,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CharliesAngels,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheDeparted,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulan,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TropicThunder,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGirlwiththeDragonTattoo,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DieHardWithaVengeance,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SherlockHolmes,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BenHur,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AtlantisTheLostEmpire,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlvinandtheChipmunksTheRoadChip,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valkyrie,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YouDontMesswiththeZohan,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pixels,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIArtificialIntelligence,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHauntedMansion,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Contact,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HollowMan,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheInterpreter,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PercyJacksonSeaofMonsters,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaraCroftTombRaiderTheCradleofLife,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NowYouSeeMe2,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSaint,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SpyGame,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MissiontoMars,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rio,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BicentennialMan,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volcano,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TheDevilsOwn,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K19TheWidowmaker,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ConantheBarbarian,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CinderellaMan,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheNutcrackerTheUntoldStory,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seabiscuit,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Twister,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CastAway,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HappyFeet,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBourneSupremacy,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AirForceOne,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OceansEleven,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TheThreeMusketeers,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HotelTransylvania,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enchanted,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SafeHouse,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102Dalmatians,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TowerHeist,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHoliday,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EnemyoftheState,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ItsComplicated,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OceansThirteen,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OpenSeason,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divergent,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EnemyattheGates,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TheRundown,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LastActionHero,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MemoirsofaGeisha,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFastandtheFuriousTokyoDrift,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArthurChristmas,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MeetJoeBlack,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CollateralDamage,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AllThatJazz,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MirrorMirror,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScottPilgrimvstheWorld,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheCore,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NuttyProfessorIITheKlumps,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ScoobyDoo,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dredd,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Click,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creepshow,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CatsDogs2TheRevengeofKittyGalore,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HellboyIITheGoldenArmy,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zodiac,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The6thDay,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BruceAlmighty,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TheExpendables,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MissionImpossible,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHungerGames,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TheHangoverPartII,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BatmanReturns,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OvertheHedge,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiloStitch,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CharlottesWeb,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepImpact,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RED2,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLongestYard,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlvinandtheChipmunksChipwrecked,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrownUps2,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GetSmart,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SomethingsGottaGive,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ShutterIsland,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FourChristmases,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robots,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FaceOff,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BedtimeStories,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RoadtoPerdition,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JustGowithIt,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ConAir,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EagleEye,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ColdMountain,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBookofEli,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flubber,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHaunting,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SpaceJam,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePinkPanther,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheDaytheEarthStoodStill,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ConspiracyTheory,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SixDaysSevenNights,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YogiBear,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpiritStallionoftheCimarron,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zookeeper,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LostinSpace,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheManchurianCandidate,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DéjàVu,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HotelTransylvania2,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasia2000,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTimeMachine,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MightyJoeYoung,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swordfish,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLegendofZorro,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatDreamsMayCome,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LittleNicky,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBrothersGrimm,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarsAttacks,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evolution,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TheEdge,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrogates,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThirteenDays,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Daylight,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WalkingWithDinosaurs,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BattlefieldEarth,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LooneyTunesBackinAction,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nine,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeline,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePostman,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BabePigintheCity,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLastWitchHunter,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RedPlanet,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ArthurandtheInvisibles,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceans,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASoundofThunder,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pompeii,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TopCatBegins,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABeautifulMind,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLionKing,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Journey2TheMysteriousIsland,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CloudywithaChanceofMeatballs2,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedDragon,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidalgo,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JackandJill,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Fast2Furious,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLittlePrince,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheInvasion,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TheAdventuresofRockyBullwinkle,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSecretLifeofPets,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLeagueofExtraordinaryGentlemen,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DespicableMe2,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IndependenceDay,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLostWorldJurassicPark,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ChildrenofMen,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XMen,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
